,car_name,model,Mileage,Year,Condition,Price
0,12,211,21204.0,2018,0,50015000
1,20,78,140309.0,2013,0,5015000
2,20,355,172709.0,2013,0,7115000
3,14,54,114936.0,2010,0,4815000
4,20,215,123938.5,2012,0,8515000
5,20,355,96091.0,2013,0,7615000
6,20,78,75422.0,2009,0,3515000
7,0,222,221505.0,2009,0,4215000
8,20,78,176996.0,2012,0,4865000
9,20,190,74479.0,2013,0,8815000
10,20,78,116368.2,2010,0,4865000
11,20,97,134462.0,2008,0,2815000
12,20,190,20820.0,2016,0,15015000
13,20,259,69601.0,2012,2,25015000
14,11,146,82310.0,2010,0,3515000
15,12,168,250414.9,2005,0,5815000
16,12,211,31504.0,2017,2,42515000
17,12,120,370921.0,2007,0,4415000
18,12,120,194550.0,2008,0,4645000
19,20,309,68326.0,2011,0,5515000
20,1,265,201050.0,2008,0,5685000
21,12,279,118888.0,2007,0,5115000
22,12,279,137471.0,2010,0,7765000
23,14,54,857506.0,2010,0,5315000
24,12,120,72443.0,2011,0,50015000
25,20,190,68453.0,2013,0,5015000
26,12,279,57451.0,2004,0,7115000
27,14,166,165901.0,2012,0,4815000
28,20,309,68208.0,2012,0,8515000
29,12,279,203162.0,2010,0,7615000
30,12,279,109763.4,2013,0,3515000
31,14,223,243717.0,2012,0,4215000
32,20,275,83554.0,2013,0,4865000
33,20,97,63380.0,2016,0,8815000
34,8,301,146372.0,2013,0,4865000
35,12,120,98219.0,2013,0,2815000
36,20,190,48415.0,2016,0,15015000
37,14,54,91406.0,2014,0,25015000
38,14,54,48013.0,2015,0,3515000
39,20,78,72283.0,2012,0,5815000
40,12,211,35751.0,2011,0,30015000
41,20,214,52310.0,2011,0,14515000
42,18,358,193892.0,2006,0,2515000
43,20,78,282613.0,2006,0,2797500
44,20,97,71584.0,2015,0,6515000
45,20,78,112019.0,2012,0,5680000
46,20,78,98697.0,2015,0,8770000
47,20,190,106800.0,2013,0,9285000
48,12,211,72443.0,2018,0,6215000
49,20,78,68453.0,2013,0,9315000
50,20,355,57451.0,2013,0,4765000
51,14,54,165901.0,2010,0,8265000
52,20,215,68208.0,2012,0,8265000
53,20,355,96091.0,2013,0,8265000
54,20,78,75422.0,2009,0,10725000
55,0,222,221505.0,2009,0,11315000
56,20,78,176996.0,2012,0,8015000
57,20,190,74479.0,2013,0,7015000
58,20,78,116368.2,2010,0,8515000
59,20,97,134462.0,2008,0,9015000
60,20,190,20820.0,2016,0,13515000
61,20,259,69601.0,2012,2,13015000
62,11,146,82310.0,2010,0,13015000
63,12,168,250414.9,2005,0,5015000
64,12,211,31504.0,2017,2,30015000
65,12,120,370921.0,2007,0,14515000
66,12,120,194550.0,2008,0,2515000
67,20,309,68326.0,2011,0,2797500
68,1,265,201050.0,2008,0,6515000
69,12,279,118888.0,2007,0,5680000
70,12,279,137471.0,2010,0,8770000
71,14,54,857506.0,2010,0,9285000
72,12,120,72443.0,2011,0,50015000
73,20,190,68453.0,2013,0,5015000
74,12,279,57451.0,2004,0,7115000
75,14,166,165901.0,2012,0,4815000
76,20,309,68208.0,2012,0,8515000
77,12,279,203162.0,2010,0,7615000
78,12,279,109763.4,2013,0,3515000
79,14,223,243717.0,2012,0,4215000
80,20,275,83554.0,2013,0,4865000
81,20,97,63380.0,2016,0,8815000
82,8,301,146372.0,2013,0,4865000
83,12,120,98219.0,2013,0,2815000
84,20,190,48415.0,2016,0,15015000
85,14,54,91406.0,2014,0,25015000
86,14,54,48013.0,2015,0,13015000
87,20,78,72283.0,2012,0,5015000
88,12,211,35751.0,2011,0,30015000
89,20,214,52310.0,2011,0,14515000
90,18,358,193892.0,2006,0,2515000
91,20,78,282613.0,2006,0,2797500
92,20,97,71584.0,2015,0,6515000
93,20,78,112019.0,2012,0,5680000
94,20,78,98697.0,2015,0,8770000
95,20,190,106800.0,2013,0,9285000
96,12,211,21204.0,2018,0,6215000
97,20,78,140309.0,2013,0,9315000
98,20,355,172709.0,2013,0,4765000
99,14,54,114936.0,2010,0,8265000
100,20,215,123938.5,2012,0,8265000
101,20,355,96091.0,2013,0,8265000
102,20,78,75422.0,2009,0,10725000
103,0,222,221505.0,2009,0,11315000
104,20,78,176996.0,2012,0,8015000
105,20,190,74479.0,2013,0,7015000
106,20,78,116368.2,2010,0,8515000
107,20,97,134462.0,2008,0,9015000
108,20,190,20820.0,2016,0,13515000
109,20,259,69601.0,2012,2,13015000
110,11,146,82310.0,2010,0,3515000
111,12,168,250414.9,2005,0,5815000
112,12,211,31504.0,2017,2,42515000
113,12,120,370921.0,2007,0,4415000
114,12,120,194550.0,2008,0,4645000
115,20,309,68326.0,2011,0,5515000
116,1,265,201050.0,2008,0,5685000
117,12,279,118888.0,2007,0,5115000
118,12,279,137471.0,2010,0,7765000
119,14,54,857506.0,2010,0,5315000
120,12,120,72443.0,2011,0,50015000
121,20,190,68453.0,2013,0,5015000
122,12,279,57451.0,2004,0,7115000
123,14,166,165901.0,2012,0,4815000
124,20,309,68208.0,2012,0,8515000
125,12,279,203162.0,2010,0,7615000
126,12,279,109763.4,2013,0,3515000
127,14,223,243717.0,2012,0,4215000
128,20,275,83554.0,2013,0,4865000
129,20,97,63380.0,2016,0,8815000
130,8,301,146372.0,2013,0,4865000
131,12,120,98219.0,2013,0,2815000
132,20,190,48415.0,2016,0,15015000
133,14,54,91406.0,2014,0,25015000
134,14,54,48013.0,2015,0,3515000
135,20,78,72283.0,2012,0,5015000
136,12,211,35751.0,2011,0,30015000
137,20,214,52310.0,2011,0,14515000
138,18,358,193892.0,2006,0,2515000
139,20,78,282613.0,2006,0,2797500
140,20,97,71584.0,2015,0,6515000
141,20,78,112019.0,2012,0,5680000
142,20,78,98697.0,2015,0,8770000
143,20,190,106800.0,2013,0,9285000
144,12,211,21204.0,2018,0,6215000
145,20,78,140309.0,2013,0,9315000
146,20,355,172709.0,2013,0,4765000
147,14,54,114936.0,2010,0,8265000
148,20,215,123938.5,2012,0,8265000
149,20,355,96091.0,2013,0,8265000
150,20,78,75422.0,2009,0,10725000
151,0,222,221505.0,2009,0,11315000
152,20,78,176996.0,2012,0,8015000
153,20,190,74479.0,2013,0,7015000
154,20,78,116368.2,2010,0,8515000
155,20,97,134462.0,2008,0,2815000
156,20,190,20820.0,2016,0,15015000
157,20,259,69601.0,2012,2,25015000
158,11,146,82310.0,2010,0,3515000
159,12,168,250414.9,2005,0,5815000
160,12,211,31504.0,2017,2,42515000
161,12,120,370921.0,2007,0,4415000
162,12,120,194550.0,2008,0,4645000
163,20,309,68326.0,2011,0,5515000
164,1,265,201050.0,2008,0,5685000
165,12,279,118888.0,2007,0,5115000
166,12,279,137471.0,2010,0,7765000
167,14,54,857506.0,2010,0,5315000
168,12,120,72443.0,2011,0,50015000
169,20,190,68453.0,2013,0,5015000
170,12,279,57451.0,2004,0,7115000
171,14,166,165901.0,2012,0,4815000
172,20,309,68208.0,2012,0,8515000
173,12,279,203162.0,2010,0,7615000
174,12,279,109763.4,2013,0,3515000
175,14,223,243717.0,2012,0,4215000
176,20,275,83554.0,2013,0,4865000
177,20,97,63380.0,2016,0,8815000
178,8,301,146372.0,2013,0,4865000
179,12,120,98219.0,2013,0,2815000
180,20,190,48415.0,2016,0,15015000
181,14,54,91406.0,2014,0,25015000
182,14,54,48013.0,2015,0,3515000
183,20,78,72283.0,2012,0,5015000
184,12,211,35751.0,2011,0,30015000
185,20,214,52310.0,2011,0,14515000
186,18,358,193892.0,2006,0,2515000
187,20,78,282613.0,2006,0,2797500
188,20,97,71584.0,2015,0,6515000
189,20,78,112019.0,2012,0,5680000
190,20,78,98697.0,2015,0,8770000
191,20,190,106800.0,2013,0,9285000
192,12,211,21204.0,2018,0,6215000
193,20,78,140309.0,2013,0,9315000
194,20,355,172709.0,2013,0,4765000
195,14,54,114936.0,2010,0,8265000
196,20,215,123938.5,2012,0,8265000
197,20,355,96091.0,2013,0,8265000
198,20,78,75422.0,2009,0,10725000
199,0,222,221505.0,2009,0,11315000
200,20,78,176996.0,2012,0,8015000
201,20,190,74479.0,2013,0,7015000
202,20,78,116368.2,2010,0,8515000
203,20,97,134462.0,2008,0,9015000
204,20,190,20820.0,2016,0,13515000
205,20,259,69601.0,2012,2,13015000
206,11,146,82310.0,2010,0,13015000
207,12,168,250414.9,2005,0,5015000
208,12,211,31504.0,2017,2,30015000
209,12,120,370921.0,2007,0,4415000
210,12,120,194550.0,2008,0,4645000
211,20,309,68326.0,2011,0,5515000
212,1,265,201050.0,2008,0,5685000
213,12,279,118888.0,2007,0,5115000
214,12,279,137471.0,2010,0,7765000
215,14,54,857506.0,2010,0,5315000
216,12,120,72443.0,2011,0,50015000
217,20,190,68453.0,2013,0,5015000
218,12,279,57451.0,2004,0,7115000
219,14,166,165901.0,2012,0,4815000
220,20,309,68208.0,2012,0,8515000
221,12,279,203162.0,2010,0,7615000
222,12,279,109763.4,2013,0,3515000
223,14,223,243717.0,2012,0,4215000
224,20,275,83554.0,2013,0,4865000
225,20,97,63380.0,2016,0,8815000
226,8,301,146372.0,2013,0,4865000
227,12,120,98219.0,2013,0,2815000
228,20,190,48415.0,2016,0,13515000
229,14,54,91406.0,2014,0,13015000
230,14,54,48013.0,2015,0,13015000
231,20,78,72283.0,2012,0,5015000
232,12,211,35751.0,2011,0,30015000
233,20,214,52310.0,2011,0,14515000
234,18,358,193892.0,2006,0,2515000
235,20,78,282613.0,2006,0,2797500
236,20,97,71584.0,2015,0,6515000
237,20,78,112019.0,2012,0,5680000
238,20,78,98697.0,2015,0,8770000
239,20,190,106800.0,2013,0,9285000
240,12,211,21204.0,2018,0,6215000
241,20,78,140309.0,2013,0,9315000
242,20,355,172709.0,2013,0,4765000
243,14,54,114936.0,2010,0,8265000
244,20,215,123938.5,2012,0,8265000
245,20,355,96091.0,2013,0,8265000
246,20,78,75422.0,2009,0,10725000
247,0,222,221505.0,2009,0,11315000
248,20,78,176996.0,2012,0,8015000
249,20,190,74479.0,2013,0,7015000
250,20,78,116368.2,2010,0,8515000
251,20,97,134462.0,2008,0,9015000
252,20,190,20820.0,2016,0,13515000
253,20,259,69601.0,2012,2,13015000
254,11,146,82310.0,2010,0,13015000
255,12,168,250414.9,2005,0,5815000
256,12,211,31504.0,2017,2,42515000
257,12,120,370921.0,2007,0,4415000
258,12,120,194550.0,2008,0,4645000
259,20,309,68326.0,2011,0,5515000
260,1,265,201050.0,2008,0,5685000
261,12,279,118888.0,2007,0,5115000
262,12,279,137471.0,2010,0,7765000
263,14,54,857506.0,2010,0,5315000
264,12,120,72443.0,2011,0,50015000
265,20,190,68453.0,2013,0,5015000
266,12,279,57451.0,2004,0,7115000
267,14,166,165901.0,2012,0,4815000
268,20,309,68208.0,2012,0,8515000
269,12,279,203162.0,2010,0,7615000
270,12,279,109763.4,2013,0,3515000
271,14,223,243717.0,2012,0,4215000
272,20,275,83554.0,2013,0,4865000
273,20,97,63380.0,2016,0,8815000
274,8,301,146372.0,2013,0,8515000
275,12,120,98219.0,2013,0,9015000
276,20,190,48415.0,2016,0,13515000
277,14,54,91406.0,2014,0,13015000
278,14,54,48013.0,2015,0,13015000
279,20,78,72283.0,2012,0,5015000
280,12,211,35751.0,2011,0,30015000
281,20,214,52310.0,2011,0,14515000
282,18,358,193892.0,2006,0,2515000
283,20,78,282613.0,2006,0,2797500
284,20,97,71584.0,2015,0,6515000
285,20,78,112019.0,2012,0,5680000
286,20,78,98697.0,2015,0,8770000
287,20,190,106800.0,2013,0,9285000
288,12,211,21204.0,2018,0,6215000
289,20,78,140309.0,2013,0,9315000
290,20,355,172709.0,2013,0,4765000
291,14,54,114936.0,2010,0,8265000
292,20,215,123938.5,2012,0,8265000
293,20,355,96091.0,2013,0,8265000
294,20,78,75422.0,2009,0,10725000
295,0,222,221505.0,2009,0,11315000
296,20,78,176996.0,2012,0,8015000
297,20,190,74479.0,2013,0,7015000
298,20,78,116368.2,2010,0,8515000
299,20,97,134462.0,2008,0,9015000
300,20,190,20820.0,2016,0,13515000
301,20,259,69601.0,2012,2,13015000
302,11,146,82310.0,2010,0,13015000
303,12,168,250414.9,2005,0,5015000
304,12,211,31504.0,2017,2,42515000
305,12,120,370921.0,2007,0,4415000
306,12,120,194550.0,2008,0,4645000
307,20,309,68326.0,2011,0,5515000
308,1,265,201050.0,2008,0,5685000
309,12,279,118888.0,2007,0,5115000
310,12,279,137471.0,2010,0,7765000
311,14,54,857506.0,2010,0,5315000
312,12,120,72443.0,2011,0,50015000
313,20,190,68453.0,2013,0,5015000
314,12,279,57451.0,2004,0,7115000
315,14,166,165901.0,2012,0,4815000
316,20,309,68208.0,2012,0,8515000
317,12,279,203162.0,2010,0,7615000
318,12,279,109763.4,2013,0,3515000
319,14,223,243717.0,2012,0,4215000
320,20,275,83554.0,2013,0,4865000
321,20,97,63380.0,2016,0,8815000
322,8,301,146372.0,2013,0,4865000
323,12,120,98219.0,2013,0,2815000
324,20,190,48415.0,2016,0,15015000
325,14,54,91406.0,2014,0,13015000
326,14,54,48013.0,2015,0,13015000
327,20,78,72283.0,2012,0,5015000
328,12,211,35751.0,2011,0,30015000
329,20,214,52310.0,2011,0,14515000
330,18,358,193892.0,2006,0,2515000
331,20,78,282613.0,2006,0,2797500
332,20,97,71584.0,2015,0,6515000
333,20,78,112019.0,2012,0,5680000
334,20,78,98697.0,2015,0,8770000
335,20,190,106800.0,2013,0,9285000
336,12,211,21204.0,2018,0,6215000
337,20,78,140309.0,2013,0,9315000
338,20,355,172709.0,2013,0,4765000
339,14,54,114936.0,2010,0,8265000
340,20,215,123938.5,2012,0,8265000
341,20,355,96091.0,2013,0,8265000
342,20,78,75422.0,2009,0,10725000
343,0,222,221505.0,2009,0,11315000
344,20,78,176996.0,2012,0,8015000
345,20,190,74479.0,2013,0,7015000
346,20,78,116368.2,2010,0,8515000
347,20,97,134462.0,2008,0,9015000
348,20,190,20820.0,2016,0,13515000
349,20,259,69601.0,2012,2,13015000
350,11,146,82310.0,2010,0,13015000
351,12,168,250414.9,2005,0,5815000
352,12,211,31504.0,2017,2,42515000
353,12,120,370921.0,2007,0,4415000
354,12,120,194550.0,2008,0,4645000
355,20,309,68326.0,2011,0,5515000
356,1,265,201050.0,2008,0,5685000
357,12,279,118888.0,2007,0,5115000
358,12,279,137471.0,2010,0,7765000
359,14,54,857506.0,2010,0,5315000
360,12,120,72443.0,2011,0,50015000
361,20,190,68453.0,2013,0,5015000
362,12,279,57451.0,2004,0,7115000
363,14,166,165901.0,2012,0,4815000
364,20,309,68208.0,2012,0,8515000
365,12,279,203162.0,2010,0,7615000
366,12,279,109763.4,2013,0,3515000
367,14,223,243717.0,2012,0,4215000
368,20,275,83554.0,2013,0,4865000
369,20,97,63380.0,2016,0,8815000
370,8,301,146372.0,2013,0,4865000
371,12,120,98219.0,2013,0,9015000
372,20,190,48415.0,2016,0,13515000
373,14,54,91406.0,2014,0,13015000
374,14,54,48013.0,2015,0,13015000
375,20,78,72283.0,2012,0,5015000
376,12,211,35751.0,2011,0,30015000
377,20,214,52310.0,2011,0,14515000
378,18,358,193892.0,2006,0,2515000
379,20,78,282613.0,2006,0,2797500
380,20,97,71584.0,2015,0,6515000
381,20,78,112019.0,2012,0,5680000
382,20,78,98697.0,2015,0,8770000
383,20,190,106800.0,2013,0,9285000
384,12,211,21204.0,2018,0,6215000
385,20,78,140309.0,2013,0,9315000
386,20,355,172709.0,2013,0,4765000
387,14,54,114936.0,2010,0,8265000
388,20,215,123938.5,2012,0,8265000
389,20,355,96091.0,2013,0,8265000
390,20,78,75422.0,2009,0,10725000
391,0,222,221505.0,2009,0,11315000
392,20,78,176996.0,2012,0,8015000
393,20,190,74479.0,2013,0,7015000
394,20,78,116368.2,2010,0,8515000
395,20,97,134462.0,2008,0,9015000
396,20,190,20820.0,2016,0,13515000
397,20,259,69601.0,2012,2,25015000
398,11,146,82310.0,2010,0,3515000
399,12,168,250414.9,2005,0,5815000
400,12,211,31504.0,2017,2,42515000
401,12,120,370921.0,2007,0,4415000
402,12,120,194550.0,2008,0,4645000
403,20,309,68326.0,2011,0,5515000
404,1,265,201050.0,2008,0,5685000
405,12,279,118888.0,2007,0,5115000
406,12,279,137471.0,2010,0,7765000
407,14,54,857506.0,2010,0,5315000
408,12,120,72443.0,2011,0,50015000
409,20,190,68453.0,2013,0,5015000
410,12,279,57451.0,2004,0,7115000
411,14,166,165901.0,2012,0,4815000
412,20,309,68208.0,2012,0,8515000
413,12,279,203162.0,2010,0,7615000
414,12,279,109763.4,2013,0,3515000
415,14,223,243717.0,2012,0,4215000
416,20,275,83554.0,2013,0,4865000
417,20,97,63380.0,2016,0,8815000
418,8,301,146372.0,2013,0,4865000
419,12,120,98219.0,2013,0,2815000
420,20,190,48415.0,2016,0,15015000
421,14,54,91406.0,2014,0,25015000
422,14,54,48013.0,2015,0,13015000
423,20,78,72283.0,2012,0,5015000
424,12,211,35751.0,2011,0,30015000
425,20,214,52310.0,2011,0,14515000
426,18,358,193892.0,2006,0,2515000
427,20,78,282613.0,2006,0,2797500
428,20,97,71584.0,2015,0,6515000
429,20,78,112019.0,2012,0,5680000
430,20,78,98697.0,2015,0,8770000
431,20,190,106800.0,2013,0,9285000
432,12,211,21204.0,2018,0,6215000
433,20,78,140309.0,2013,0,9315000
434,20,355,172709.0,2013,0,4765000
435,14,54,114936.0,2010,0,8265000
436,20,215,123938.5,2012,0,8265000
437,20,355,96091.0,2013,0,8265000
438,20,78,75422.0,2009,0,10725000
439,0,222,221505.0,2009,0,11315000
440,20,78,176996.0,2012,0,8015000
441,20,190,74479.0,2013,0,7015000
442,20,78,116368.2,2010,0,8515000
443,20,97,134462.0,2008,0,9015000
444,20,190,20820.0,2016,0,15015000
445,20,259,69601.0,2012,2,25015000
446,11,146,82310.0,2010,0,3515000
447,12,168,250414.9,2005,0,5815000
448,12,211,31504.0,2017,2,42515000
449,12,120,370921.0,2007,0,4415000
450,12,120,194550.0,2008,0,4645000
451,20,309,68326.0,2011,0,5515000
452,1,265,201050.0,2008,0,5685000
453,12,279,118888.0,2007,0,5115000
454,12,279,137471.0,2010,0,7765000
455,14,54,857506.0,2010,0,5315000
456,12,120,72443.0,2011,0,50015000
457,20,190,68453.0,2013,0,5015000
458,12,279,57451.0,2004,0,7115000
459,14,166,165901.0,2012,0,4815000
460,20,309,68208.0,2012,0,8515000
461,12,279,203162.0,2010,0,7615000
462,12,279,109763.4,2013,0,3515000
463,14,223,243717.0,2012,0,4215000
464,20,275,83554.0,2013,0,4865000
465,20,97,63380.0,2016,0,8815000
466,8,301,146372.0,2013,0,4865000
467,12,120,98219.0,2013,0,2815000
468,20,190,48415.0,2016,0,15015000
469,14,54,91406.0,2014,0,25015000
470,14,54,48013.0,2015,0,3515000
471,20,78,72283.0,2012,0,5815000
472,12,211,35751.0,2011,0,30015000
473,20,214,52310.0,2011,0,14515000
474,18,358,193892.0,2006,0,2515000
475,20,78,282613.0,2006,0,2797500
476,20,97,71584.0,2015,0,6515000
477,20,78,112019.0,2012,0,5680000
478,20,78,98697.0,2015,0,8770000
479,20,190,106800.0,2013,0,9285000
480,12,211,21204.0,2018,0,6215000
481,20,78,140309.0,2013,0,9315000
482,20,355,172709.0,2013,0,4765000
483,14,54,114936.0,2010,0,8265000
484,20,215,123938.5,2012,0,8265000
485,20,355,96091.0,2013,0,8265000
486,20,78,75422.0,2009,0,10725000
487,0,222,221505.0,2009,0,11315000
488,20,78,176996.0,2012,0,8015000
489,20,190,74479.0,2013,0,7015000
490,20,78,116368.2,2010,0,8515000
491,20,97,134462.0,2008,0,9015000
492,20,190,20820.0,2016,0,13515000
493,20,259,69601.0,2012,2,13015000
494,11,146,82310.0,2010,0,13015000
495,12,168,250414.9,2005,0,5815000
496,12,211,31504.0,2017,2,42515000
497,12,120,370921.0,2007,0,4415000
498,12,120,194550.0,2008,0,4645000
499,20,309,68326.0,2011,0,5515000
500,1,265,201050.0,2008,0,5685000
501,12,279,118888.0,2007,0,5115000
502,12,279,137471.0,2010,0,7765000
503,14,54,857506.0,2010,0,5315000
504,12,120,72443.0,2011,0,50015000
505,20,190,68453.0,2013,0,5015000
506,12,279,57451.0,2004,0,7115000
507,14,166,165901.0,2012,0,4815000
508,20,309,68208.0,2012,0,8515000
509,12,279,203162.0,2010,0,7615000
510,12,279,109763.4,2013,0,3515000
511,14,223,243717.0,2012,0,4215000
512,20,275,83554.0,2013,0,4865000
513,20,97,63380.0,2016,0,8815000
514,8,301,146372.0,2013,0,4865000
515,12,120,98219.0,2013,0,2815000
516,20,190,48415.0,2016,0,13515000
517,14,54,91406.0,2014,0,13015000
518,14,54,48013.0,2015,0,13015000
519,20,78,72283.0,2012,0,5015000
520,12,211,35751.0,2011,0,30015000
521,20,214,52310.0,2011,0,14515000
522,18,358,193892.0,2006,0,2515000
523,20,78,282613.0,2006,0,2797500
524,20,97,71584.0,2015,0,6515000
525,20,78,112019.0,2012,0,5680000
526,20,78,98697.0,2015,0,8770000
527,20,190,106800.0,2013,0,9285000
528,12,211,21204.0,2018,0,6215000
529,20,78,140309.0,2013,0,9315000
530,20,355,172709.0,2013,0,4765000
531,14,54,114936.0,2010,0,8265000
532,20,215,123938.5,2012,0,8265000
533,20,355,96091.0,2013,0,8265000
534,20,78,75422.0,2009,0,10725000
535,0,222,221505.0,2009,0,11315000
536,20,78,176996.0,2012,0,8015000
537,20,190,74479.0,2013,0,7015000
538,20,78,116368.2,2010,0,4865000
539,20,97,134462.0,2008,0,2815000
540,20,190,20820.0,2016,0,15015000
541,20,259,69601.0,2012,2,25015000
542,11,146,82310.0,2010,0,3515000
543,12,168,250414.9,2005,0,5815000
544,12,211,31504.0,2017,2,42515000
545,12,120,370921.0,2007,0,4415000
546,12,120,194550.0,2008,0,4645000
547,20,309,68326.0,2011,0,5515000
548,1,265,201050.0,2008,0,5685000
549,12,279,118888.0,2007,0,5115000
550,12,279,137471.0,2010,0,7765000
551,14,54,857506.0,2010,0,5315000
552,12,120,72443.0,2011,0,50015000
553,20,190,68453.0,2013,0,5015000
554,12,279,57451.0,2004,0,7115000
555,14,166,165901.0,2012,0,4815000
556,20,309,68208.0,2012,0,8515000
557,12,279,203162.0,2010,0,7615000
558,12,279,109763.4,2013,0,3515000
559,14,223,243717.0,2012,0,4215000
560,20,275,83554.0,2013,0,4865000
561,20,97,63380.0,2016,0,8815000
562,8,301,146372.0,2013,0,4865000
563,12,120,98219.0,2013,0,9015000
564,20,190,48415.0,2016,0,13515000
565,14,54,91406.0,2014,0,13015000
566,14,54,48013.0,2015,0,13015000
567,20,78,72283.0,2012,0,5015000
568,12,211,35751.0,2011,0,30015000
569,20,214,52310.0,2011,0,14515000
570,18,358,193892.0,2006,0,2515000
571,20,78,282613.0,2006,0,2797500
572,20,97,71584.0,2015,0,6515000
573,20,78,112019.0,2012,0,5680000
574,20,78,98697.0,2015,0,8770000
575,20,190,106800.0,2013,0,9285000
576,12,211,21204.0,2018,0,6215000
577,20,78,140309.0,2013,0,9315000
578,20,355,172709.0,2013,0,4765000
579,14,54,114936.0,2010,0,8265000
580,20,215,123938.5,2012,0,8265000
581,20,355,96091.0,2013,0,8265000
582,20,78,75422.0,2009,0,10725000
583,0,222,221505.0,2009,0,11315000
584,20,78,176996.0,2012,0,8015000
585,20,190,74479.0,2013,0,7015000
586,20,78,116368.2,2010,0,8515000
587,20,97,134462.0,2008,0,9015000
588,20,190,20820.0,2016,0,13515000
589,20,259,69601.0,2012,2,25015000
590,11,146,82310.0,2010,0,3515000
591,12,168,250414.9,2005,0,5815000
592,12,211,31504.0,2017,2,42515000
593,12,120,370921.0,2007,0,4415000
594,12,120,194550.0,2008,0,4645000
595,20,309,68326.0,2011,0,5515000
596,1,265,201050.0,2008,0,5685000
597,12,279,118888.0,2007,0,5115000
598,12,279,137471.0,2010,0,7765000
599,14,54,857506.0,2010,0,5315000
600,12,120,72443.0,2011,0,50015000
601,20,190,68453.0,2013,0,5015000
602,12,279,57451.0,2004,0,7115000
603,14,166,165901.0,2012,0,4815000
604,20,309,68208.0,2012,0,8515000
605,12,279,203162.0,2010,0,7615000
606,12,279,109763.4,2013,0,3515000
607,14,223,243717.0,2012,0,4215000
608,20,275,83554.0,2013,0,4865000
609,20,97,63380.0,2016,0,8815000
610,8,301,146372.0,2013,0,4865000
611,12,120,98219.0,2013,0,9015000
612,20,190,48415.0,2016,0,13515000
613,14,54,91406.0,2014,0,13015000
614,14,54,48013.0,2015,0,13015000
615,20,78,72283.0,2012,0,5015000
616,12,211,35751.0,2011,0,30015000
617,20,214,52310.0,2011,0,14515000
618,18,358,193892.0,2006,0,2515000
619,20,78,282613.0,2006,0,2797500
620,20,97,71584.0,2015,0,6515000
621,20,78,112019.0,2012,0,5680000
622,20,78,98697.0,2015,0,8770000
623,20,190,106800.0,2013,0,9285000
624,12,211,21204.0,2018,0,6215000
625,20,78,140309.0,2013,0,9315000
626,20,355,172709.0,2013,0,4765000
627,14,54,114936.0,2010,0,8265000
628,20,215,123938.5,2012,0,8265000
629,20,355,96091.0,2013,0,8265000
630,20,78,75422.0,2009,0,10725000
631,0,222,221505.0,2009,0,11315000
632,20,78,176996.0,2012,0,8015000
633,20,190,74479.0,2013,0,7015000
634,20,78,116368.2,2010,0,8515000
635,20,97,134462.0,2008,0,2815000
636,20,190,20820.0,2016,0,15015000
637,20,259,69601.0,2012,2,25015000
638,11,146,82310.0,2010,0,3515000
639,12,168,250414.9,2005,0,5815000
640,12,211,31504.0,2017,2,42515000
641,12,120,370921.0,2007,0,4415000
642,12,120,194550.0,2008,0,4645000
643,20,309,68326.0,2011,0,5515000
644,1,265,201050.0,2008,0,5685000
645,12,279,118888.0,2007,0,5115000
646,12,279,137471.0,2010,0,7765000
647,14,54,857506.0,2010,0,5315000
648,12,120,72443.0,2011,0,50015000
649,20,190,68453.0,2013,0,5015000
650,12,279,57451.0,2004,0,7115000
651,14,166,165901.0,2012,0,4815000
652,20,309,68208.0,2012,0,8515000
653,12,279,203162.0,2010,0,7615000
654,12,279,109763.4,2013,0,3515000
655,14,223,243717.0,2012,0,4215000
656,20,275,83554.0,2013,0,4865000
657,20,97,63380.0,2016,0,8815000
658,8,301,146372.0,2013,0,4865000
659,12,120,98219.0,2013,0,2815000
660,20,190,48415.0,2016,0,15015000
661,14,54,91406.0,2014,0,25015000
662,14,54,48013.0,2015,0,13015000
663,20,78,72283.0,2012,0,5015000
664,12,211,35751.0,2011,0,30015000
665,20,214,52310.0,2011,0,14515000
666,18,358,193892.0,2006,0,2515000
667,20,78,282613.0,2006,0,2797500
668,20,97,71584.0,2015,0,6515000
669,20,78,112019.0,2012,0,5680000
670,20,78,98697.0,2015,0,8770000
671,20,190,106800.0,2013,0,9285000
672,12,211,21204.0,2018,0,6215000
673,20,78,140309.0,2013,0,9315000
674,20,355,172709.0,2013,0,4765000
675,14,54,114936.0,2010,0,8265000
676,20,215,123938.5,2012,0,8265000
677,20,355,96091.0,2013,0,8265000
678,20,78,75422.0,2009,0,10725000
679,0,222,221505.0,2009,0,11315000
680,20,78,176996.0,2012,0,8015000
681,20,190,74479.0,2013,0,7015000
682,20,78,116368.2,2010,0,8515000
683,20,97,134462.0,2008,0,9015000
684,20,190,20820.0,2016,0,13515000
685,20,259,69601.0,2012,2,13015000
686,11,146,82310.0,2010,0,13015000
687,12,168,250414.9,2005,0,5815000
688,12,211,31504.0,2017,2,42515000
689,12,120,370921.0,2007,0,4415000
690,12,120,194550.0,2008,0,4645000
691,20,309,68326.0,2011,0,5515000
692,1,265,201050.0,2008,0,5685000
693,12,279,118888.0,2007,0,5115000
694,12,279,137471.0,2010,0,7765000
695,14,54,857506.0,2010,0,5315000
696,12,120,72443.0,2011,0,50015000
697,20,190,68453.0,2013,0,5015000
