,car_name,model,Mileage,Year,Condition,Price
7408,toyota,Rav4,79448.0,2008,Foreign Used,3930000
7409,mercedes-benz,C230,207907.0,2006,Nigerian Used,1130000
7410,kia,Rio,6817.0,2020,Nigerian Used,4622500
7411,toyota,HIGHLANDER,75754.0,2003,Nigerian Used,1578000
7412,peugeot,206,178184.0,2004,Nigerian Used,1018000
7413,honda,Pilot,170184.0,2005,Nigerian Used,1354000
7414,toyota,Matrix,23992.0,2003,Nigerian Used,1522000
7415,toyota,Camry,220507.0,2002,Nigerian Used,1354000
7416,ford,Edge,194690.0,2007,Nigerian Used,1500000
7417,toyota,Camry,449500.0,1999,Nigerian Used,794000
7418,toyota,Sienna,177027.0,2000,Nigerian Used,794000
7419,honda,Cr-V,348665.0,2005,Nigerian Used,1130000
7420,honda,Ridgeline,44392.0,2007,Nigerian Used,3034000
7421,mercedes-benz,C,190334.0,2005,Foreign Used,2922000
7422,ford,Focus,287051.0,2001,Foreign Used,827600
7423,toyota,Sienna,265761.0,2006,Nigerian Used,2026000
7424,lexus,Rx,494955.0,1999,Nigerian Used,1410000
7426,lexus,Is,54553.0,2008,Nigerian Used,3930000
7427,toyota,Camry,152717.0,2010,Nigerian Used,2586000
7428,lexus,Es,326183.0,2002,Nigerian Used,1802000
7429,hyundai,Accent,74563.0,2014,Nigerian Used,1690000
7430,acura,Mdx,250336.0,2002,Nigerian Used,1018000
7432,mitsubishi,L200,51654.0,2013,Nigerian Used,3930000
7433,mazda,Cx-7,150003.0,2010,Foreign Used,3706000
7434,mitsubishi,L200,56377.0,2009,Nigerian Used,2810000
7435,lexus,Rx,123753.0,2000,Nigerian Used,1242000
7436,toyota,Corolla,78900.0,2008,Nigerian Used,2138000
7437,chevrolet,Aveo,186107.0,2009,Nigerian Used,570000
7438,honda,Civic,201053.0,2006,Foreign Used,1578000
7439,lexus,Rx,205885.0,2000,Nigerian Used,1354000
7440,jeep,Wrangler,29605.0,2016,Nigerian Used,8410000
7441,volkswagen,Jetta,138640.0,2010,Foreign Used,1914000
7442,hyundai,Creta,32917.0,2017,Nigerian Used,5610000
7443,toyota,Highlander,119630.0,2011,Nigerian Used,5050000
7444,toyota,Corolla,232376.0,2003,Nigerian Used,1802000
7445,toyota,Land,103708.0,2008,Nigerian Used,3594000
7446,ford,Edge,34879.0,2014,Nigerian Used,3258000
7447,toyota,HiAce,60687.0,2012,Nigerian Used,6730000
7448,lexus,Rx,106952.0,2011,Nigerian Used,6954000
7449,acura,Mdx,254705.0,2006,Foreign Used,2474000
7450,toyota,Avalon,27269.0,2015,Nigerian Used,8970000
7451,volkswagen,Touran,222354.0,2004,Foreign Used,2026000
7452,lexus,Rx,196270.0,2001,Nigerian Used,1354000
7453,lexus,Is,114239.0,2011,Foreign Used,3818000
7454,chrysler,Town,190520.0,2007,Foreign Used,1354000
7455,toyota,Corolla,297969.0,2005,Nigerian Used,1813200
7456,hyundai,Sonata,291561.0,2013,Foreign Used,4490000
7457,peugeot,406,219022.0,2001,Nigerian Used,738000
7458,mazda,Cx-9,161430.0,2008,Foreign Used,3930000
7459,hyundai,Santa,127046.0,2011,Nigerian Used,1802000
7460,honda,Accord,265190.0,1998,Nigerian Used,626000
7461,mercedes-benz,Ml350,143894.0,2008,Nigerian Used,3930000
7462,toyota,Matrix,278853.0,2003,Nigerian Used,1466000
7463,lexus,Es,60730.0,2008,Foreign Used,3706000
7464,bmw,7,57765.0,2009,Nigerian Used,3594000
7465,mercedes-benz,Ml350,87254.0,2008,Nigerian Used,3482000
7466,mercedes,benz,233311.0,2001,Foreign Used,1914000
7467,lexus,Es,95348.0,2007,Nigerian Used,3762000
7468,toyota,Corolla,155933.0,2005,Nigerian Used,1690000
7469,nissan,Altima,60743.0,2002,Nigerian Used,794000
7470,toyota,Land,77666.0,2011,Nigerian Used,19050000
7471,hyundai,Accent,65035.0,2016,Foreign Used,2922000
7472,ford,F-150,89999.0,2005,Foreign Used,5050000
7473,lexus,Gs,209251.0,2006,Nigerian Used,2026000
7474,toyota,Corolla,195409.0,2008,Nigerian Used,1354000
7475,toyota,Corolla,121389.0,2012,Nigerian Used,2698000
7476,toyota,Matrix,299999.0,2003,Nigerian Used,1410000
7477,mercedes-benz,GL450,88756.0,2007,Nigerian Used,2362000
7478,toyota,Rav4,120620.0,2009,Foreign Used,4397500
7479,honda,Cr-V,141113.0,2004,Nigerian Used,906000
7480,toyota,Sienna,188190.0,2005,Nigerian Used,1802000
7481,kia,Rio,87989.0,2012,Nigerian Used,1130000
7482,lexus,Is,42433.0,2014,Nigerian Used,8970000
7483,honda,Accord,171680.0,2012,Nigerian Used,2362000
7484,nissan,Pathfinder,144519.0,2006,Nigerian Used,850000
7485,mercedes-benz,Ml350,148695.0,2008,Nigerian Used,2474000
7486,toyota,Land,227783.0,2007,Nigerian Used,5050000
7487,toyota,Camry,137182.0,2007,Nigerian Used,2082000
7488,honda,Accord,320691.0,2003,Nigerian Used,1242000
7489,honda,Cr-V,202820.0,2003,Nigerian Used,1130000
7490,honda,Cr-V,52059.0,2015,Nigerian Used,8970000
7491,volkswagen,Jetta,234714.0,2005,Foreign Used,1634000
7492,toyota,Prius,378290.0,2008,Nigerian Used,1354000
7493,acura,mdx,206726.0,2006,Nigerian Used,1208400
7494,toyota,Venza,135692.0,2009,Nigerian Used,6674000
7495,mercedes-benz,GLK,175478.0,2009,Nigerian Used,5386000
7496,honda,Accord,150112.0,2000,Nigerian Used,962000
7497,honda,Accord,221514.0,1995,Nigerian Used,402000
7498,honda,Civic,1.0,2008,Nigerian Used,1466000
7499,hyundai,Azera,66122.0,2014,Foreign Used,6170000
7500,lexus,Is,160797.0,2007,Foreign Used,3482000
7501,bmw,320i,132173.0,2006,Nigerian Used,1410000
7502,toyota,Camry,180178.0,2002,Nigerian Used,906000
7503,honda,Stream,191840.0,2001,Nigerian Used,797500
7504,nissan,X-Trail,67254.0,2008,Nigerian Used,1466000
7505,toyota,Corolla,98230.0,2009,Nigerian Used,1130000
7506,nissan,Xterra,269326.0,2002,Nigerian Used,962000
7507,kia,Rio,128256.0,2013,Nigerian Used,1219600
7508,honda,Accord,100537.0,2000,Nigerian Used,738000
7509,mercedes-benz,S500,13123.0,2014,Nigerian Used,39210000
7510,peugeot,307,264627.0,2004,Foreign Used,1410000
7511,mercedes-benz,G500,61744.0,2013,Nigerian Used,33610000
7512,kia,Sportage,153348.0,2008,Nigerian Used,1354000
7513,toyota,Corolla,79302.0,2008,Nigerian Used,1970000
7514,mercedes-benz,E280,189935.0,1998,Nigerian Used,1074000
7515,nissan,Pathfinder,1.0,2007,Nigerian Used,1578000
7516,toyota,Highlander,81772.0,2008,Nigerian Used,3370000
7517,toyota,Camry,126933.0,2010,Foreign Used,4042000
7518,toyota,Camry,143866.0,2009,Foreign Used,2474000
7519,toyota,Venza,59992.0,2012,Nigerian Used,6730000
7520,chevrolet,Malibu,153503.0,2010,Nigerian Used,2250000
7521,lexus,Es,78430.0,2007,Nigerian Used,3370000
7522,mercedes-benz,C,232148.0,2001,Nigerian Used,1242000
7523,toyota,Camry,137796.0,2004,Nigerian Used,1466000
7524,volvo,V70,157881.0,2001,Nigerian Used,1354000
7525,ford,Edge,157768.0,2008,Foreign Used,3370000
7526,toyota,Camry,89071.0,2007,Nigerian Used,1746000
7527,volvo,Xc90,187885.0,2005,Nigerian Used,1354000
7529,bmw,X3,153436.0,2005,Nigerian Used,1970000
7530,dodge,Challenger,212207.0,2011,Nigerian Used,7290000
7531,toyota,Sienna,244434.0,2006,Foreign Used,3146000
7532,honda,Accord,179496.0,1996,Nigerian Used,290000
7533,honda,Cr-V,185395.0,1998,Nigerian Used,603600
7534,mercedes-benz,GL450,134773.0,2008,Foreign Used,5274000
7535,toyota,Matrix,256000.0,2006,Nigerian Used,1466000
7536,volvo,Xc90,156542.0,2005,Nigerian Used,1130000
7538,toyota,Camry,107936.0,2011,Foreign Used,3272500
7539,hyundai,Sonata,216438.0,2007,Nigerian Used,1466000
7540,peugeot,301,101028.0,2014,Nigerian Used,1578000
7541,honda,Accord,221995.0,2003,Nigerian Used,906000
7542,ford,Focus,82615.0,2012,Nigerian Used,1690000
7543,toyota,Corolla,165172.0,2005,Nigerian Used,2586000
7544,toyota,MATRIX,122608.0,2005,Nigerian Used,1466000
7545,ford,Edge,319761.0,2009,Nigerian Used,1802000
7546,toyota,4Runner,124887.0,2004,Nigerian Used,1578000
7547,toyota,Sienna,110841.0,1999,Foreign Used,2026000
7548,ford,Edge,178343.0,2007,Nigerian Used,1690000
7549,honda,Civic,177237.0,2007,Nigerian Used,738000
7550,toyota,Sienna,128270.0,2011,Nigerian Used,2754000
7551,honda,Pilot,156625.0,2004,Nigerian Used,1354000
7552,chevrolet,Avalanche,225229.0,2004,Nigerian Used,2026000
7553,acura,Mdx,154168.0,2007,Nigerian Used,2250000
7554,kia,Rio,38154.0,2012,Nigerian Used,1466000
7555,honda,Pilot,286504.0,2009,Nigerian Used,2250000
7556,toyota,Camry,244860.0,2002,Nigerian Used,1466000
7557,honda,Odyssey,121476.0,2009,Foreign Used,3930000
7558,mazda,6,243270.0,2007,Nigerian Used,1130000
7559,lexus,Rx,127853.0,2005,Nigerian Used,2474000
7560,dodge,Caravan,289017.0,2001,Nigerian Used,682000
7561,infiniti,Qx,232562.0,1998,Nigerian Used,906000
7562,mazda,Cx-7,198655.0,2007,Nigerian Used,1697500
7563,nissan,Frontier,164570.0,2013,Nigerian Used,2250000
7564,toyota,Tacoma,183546.0,2010,Foreign Used,5610000
7565,lexus,Rx,103408.0,2001,Nigerian Used,2026000
7567,honda,Cr-V,141545.0,2007,Nigerian Used,1610000
7568,toyota,Sienna,158884.0,2002,Nigerian Used,1018000
7569,honda,Pilot,192288.0,2004,Nigerian Used,1354000
7570,toyota,Sienna,165837.0,2006,Foreign Used,4042000
7571,hyundai,Tucson,165589.0,2006,Foreign Used,2978000
7572,acura,Mdx,27755.0,2019,Nigerian Used,24650000
7573,toyota,Avensis,108353.0,2013,Nigerian Used,2810000
7574,honda,Civic,111220.0,2009,Foreign Used,2810000
7575,lexus,Rx,97192.0,2007,Foreign Used,5386000
7576,honda,Accord,163674.0,2006,Nigerian Used,1018000
7577,toyota,Camry,125660.0,2009,Foreign Used,3482000
7578,mercedes-benz,Ml350,181234.0,2011,Foreign Used,7290000
7579,honda,Accord,84402.0,2011,Nigerian Used,1802000
7580,nissan,Quest,184193.0,2002,Nigerian Used,402000
7581,toyota,Rav4,66082.0,2006,Nigerian Used,3146000
7582,nissan,Altima,233290.0,2009,Foreign Used,3370000
7583,honda,Accord,77181.0,2014,Foreign Used,5386000
7584,chevrolet,Cruze,248334.0,2011,Foreign Used,1466000
7585,nissan,Quest,160747.0,2013,Foreign Used,4490000
7586,toyota,Highlander,184742.0,2006,Nigerian Used,2474000
7587,toyota,Corolla,91348.0,2010,Foreign Used,3258000
7588,mercedes-benz,Ml350,106035.0,2010,Nigerian Used,2586000
7589,toyota,4Runner,194666.0,2004,Nigerian Used,1690000
7590,mercedes-benz,GLE350,5789.0,2016,Nigerian Used,16810000
7591,lexus,Is,113231.0,2006,Nigerian Used,2082000
7592,toyota,Highlander,94546.0,2008,Foreign Used,5386000
7593,kia,Rio,122570.0,2012,Nigerian Used,906000
7594,honda,Cr-V,97944.0,2006,Nigerian Used,1466000
7595,toyota,Tacoma,150263.0,2011,Foreign Used,5610000
7596,volkswagen,Passat,480286.0,1998,Nigerian Used,570000
7597,honda,Pilot,230911.0,2003,Nigerian Used,906000
7598,honda,Accord,102837.0,2014,Foreign Used,4490000
7599,mercedes-benz,Ml350,91619.0,2012,Nigerian Used,9418000
7600,infiniti,Fx,126293.0,2005,Nigerian Used,2250000
7601,toyota,Camry,87258.0,2009,Nigerian Used,2698000
7602,toyota,Camry,85080.0,2007,Foreign Used,2922000
7603,toyota,HiAce,269895.0,2005,Nigerian Used,10090000
7604,honda,Accord,213802.0,2007,Nigerian Used,1130000
7605,hyundai,Santa,42048.0,2013,Nigerian Used,4490000
7606,toyota,Sienna,176148.0,2000,Nigerian Used,1074000
7607,hyundai,Sonata,126473.0,2015,Foreign Used,6730000
7608,mercedes-benz,R350,188429.0,2008,Foreign Used,6170000
7609,honda,Accord,134212.0,2008,Nigerian Used,1354000
7610,mercedes-benz,E550,104408.0,2011,Foreign Used,13450000
7611,honda,Accord,43810.0,2009,Nigerian Used,1690000
7612,mercedes-benz,C300,147895.0,2010,Foreign Used,4490000
7613,toyota,Venza,153176.0,2016,Foreign Used,11770000
7614,honda,Accord,203157.0,2002,Nigerian Used,458000
7615,toyota,Corolla,134455.0,2013,Foreign Used,3930000
7616,toyota,Camry,192669.0,1994,Nigerian Used,626000
7617,toyota,Camry,43258.0,2017,Foreign Used,8074000
7618,mazda,Cx-9,92584.0,2010,Nigerian Used,5610000
7619,land,Rover,20537.0,2014,Nigerian Used,7850000
7620,toyota,Land,172534.0,2005,Nigerian Used,2250000
7621,honda,Cr-V,220640.0,2008,Foreign Used,3258000
7622,lexus,Es,166392.0,2002,Foreign Used,2474000
7623,toyota,Camry,165271.0,2002,Nigerian Used,1432400
7624,toyota,Camry,280462.0,2013,Nigerian Used,4714000
7625,nissan,Pathfinder,64704.0,2006,Nigerian Used,1466000
7626,honda,Accord,145739.0,1996,Nigerian Used,402000
7627,honda,Ridgeline,169512.0,2006,Nigerian Used,2250000
7628,toyota,Avalon,95854.0,2007,Nigerian Used,2306000
7629,toyota,Camry,298281.0,2002,Nigerian Used,1578000
7630,honda,City,130738.0,2007,Nigerian Used,682000
7631,nissan,370,117902.0,2006,Foreign Used,1690000
7632,lexus,Es,125892.0,2006,Nigerian Used,1914000
7633,toyota,Matrix,122390.0,2009,Foreign Used,3818000
7634,infiniti,G35X,104263.0,2006,Foreign Used,1970000
7635,lexus,Is,211824.0,2007,Foreign Used,3610000
7636,honda,Accord,107894.0,2004,Nigerian Used,794000
7637,mercedes-benz,C300,160920.0,2011,Foreign Used,5610000
7638,mercedes-benz,C300,115567.0,2009,Nigerian Used,3034000
7639,toyota,Camry,22481.0,2015,Foreign Used,6730000
7640,toyota,Fj,85934.0,2008,Nigerian Used,7290000
7641,honda,Accord,246674.0,2009,Nigerian Used,1466000
7642,nissan,Pathfinder,116756.0,2005,Nigerian Used,906000
7643,mercedes-benz,C300,55813.0,2011,Nigerian Used,2922000
7644,land,Rover,103369.0,2006,Nigerian Used,2250000
7645,honda,Cr-V,160522.0,2000,Foreign Used,906000
7646,toyota,Avalon,227036.0,2005,Nigerian Used,2250000
7647,toyota,Yaris,176691.0,2009,Foreign Used,2586000
7648,toyota,Camry,76900.0,2011,Foreign Used,3370000
7649,toyota,Corolla,280020.0,2003,Foreign Used,2250000
7650,acura,Tl,137009.0,2011,Foreign Used,3700000
7651,hyundai,Accent,129674.0,2012,Nigerian Used,1400000
7652,ford,Edge,229948.0,2007,Nigerian Used,2026000
7654,ford,F-150,201615.0,2007,Nigerian Used,4938000
7655,toyota,Highlander,109881.0,2008,Nigerian Used,4490000
7656,honda,Accord,148923.0,2004,Nigerian Used,682000
7657,lexus,Es,190713.0,2007,Nigerian Used,4266000
7658,lexus,Is,183187.0,2006,Nigerian Used,2586000
7659,toyota,4Runner,87045.0,2004,Nigerian Used,3370000
7660,audi,Q7,195048.0,2007,Nigerian Used,1690000
7661,toyota,Camry,123507.0,2013,Foreign Used,4714000
7662,ford,Edge,127026.0,2007,Nigerian Used,1298000
7663,honda,Odyssey,1.0,2001,Nigerian Used,1018000
7664,mitsubishi,Outlander,163633.0,2013,Foreign Used,2810000
7665,hyundai,Elantra,238651.0,2009,Nigerian Used,1354000
7666,toyota,Harrier,336916.0,2005,Nigerian Used,2026000
7667,land,Rover,115321.0,2001,Nigerian Used,682000
7668,mercedes-benz,C300,176024.0,2009,Nigerian Used,3146000
7669,toyota,4Runner,201951.0,2004,Nigerian Used,1242000
7670,toyota,Corolla,172500.0,2006,Nigerian Used,1690000
7671,mercedes-benz,S550,93039.0,2008,Foreign Used,6730000
7672,toyota,Corolla,118274.0,2008,Nigerian Used,2810000
7673,kia,Amanti,243120.0,2005,Nigerian Used,906000
7674,mercedes-benz,Ml350,175899.0,2007,Nigerian Used,2810000
7675,hyundai,Santa,102993.0,2003,Foreign Used,1354000
7676,ford,Focus,126355.0,2014,Nigerian Used,1802000
7677,toyota,Corolla,130001.0,2010,Nigerian Used,2810000
7678,toyota,Ipsum,178668.0,2004,Nigerian Used,850000
7679,chrysler,Pacifica,213405.0,2005,Nigerian Used,1690000
7680,toyota,4Runner,47444.0,2013,Nigerian Used,7850000
7681,toyota,Sienna,154987.0,2007,Foreign Used,3370000
7682,toyota,Matrix,212282.0,2003,Nigerian Used,1522000
7683,toyota,Avanza,183181.0,2007,Nigerian Used,906000
7684,hyundai,Ix35,62555.0,2012,Nigerian Used,3258000
7685,toyota,4Runner,144156.0,2004,Nigerian Used,1914000
7686,honda,Odyssey,225823.0,2001,Nigerian Used,2474000
7687,toyota,Corolla,4051.0,2018,Nigerian Used,6730000
7688,toyota,Sienna,136185.0,2004,Nigerian Used,1242000
7689,honda,Accord,999999.0,1999,Nigerian Used,626000
7690,hyundai,Sonata,124050.0,2012,Nigerian Used,2026000
7691,nissan,Quest,157657.0,2004,Nigerian Used,738000
7692,toyota,Avalon,310129.0,2003,Nigerian Used,1354000
7693,mazda,Mpv,173362.0,2000,Nigerian Used,682000
7694,nissan,Almera,119882.0,2013,Nigerian Used,1802000
7695,honda,Accord,394741.0,1999,Nigerian Used,458000
7696,infiniti,FX35,144575.0,2008,Nigerian Used,1641250
7697,bmw,X5,54787.0,2012,Nigerian Used,4490000
7698,honda,Odyssey,176813.0,2005,Nigerian Used,1800000
7699,toyota,Corolla,202413.0,2003,Nigerian Used,1690000
7700,toyota,Corolla,145720.0,2008,Nigerian Used,1500000
7701,lexus,Gx,14698.0,2003,Nigerian Used,3146000
7702,bmw,X6,65713.0,2015,Nigerian Used,19050000
7703,mercedes,benz,27859.0,2010,Nigerian Used,5834000
7704,mercedes-benz,GLC,4455.0,2020,Foreign Used,53770000
7705,kia,Sorento,305531.0,2006,Foreign Used,1354000
7706,mercedes-benz,Ml350,152419.0,2008,Nigerian Used,3157000
7707,land,Rover,81842.0,2008,Nigerian Used,1690000
7708,nissan,Murano,186214.0,2007,Foreign Used,2474000
7709,toyota,HIGHLANDER,307494.0,2008,Nigerian Used,3706000
7711,mercedes,Benz,999999.0,2006,Nigerian Used,1242000
7712,toyota,Corolla,244706.0,2002,Nigerian Used,1690000
7713,toyota,Highlander,24502.0,2015,Nigerian Used,12330000
7714,toyota,Camry,107032.0,2007,Nigerian Used,2250000
7715,toyota,Highlander,255895.0,2002,Nigerian Used,1690000
7716,toyota,Corolla,230153.0,2009,Foreign Used,3706000
7717,honda,Ridgeline,234499.0,2007,Nigerian Used,2250000
7718,hyundai,Elantra,106191.0,2014,Nigerian Used,2474000
7719,mercedes-benz,C350,97766.0,2009,Nigerian Used,3594000
7720,toyota,Corolla,135365.0,2008,Nigerian Used,1634000
7721,ford,F-150,66752.0,2012,Foreign Used,7290000
7723,toyota,Corolla,42158.0,2014,Nigerian Used,4266000
7724,nissan,Pathfinder,223781.0,2002,Nigerian Used,1018000
7725,toyota,Camry,287145.0,1998,Nigerian Used,794000
7726,mercedes-benz,GL450,54233.0,2009,Nigerian Used,3930000
7727,toyota,Highlander,44858.0,2008,Nigerian Used,2810000
7728,toyota,Camry,220370.0,1998,Nigerian Used,570000
7729,lexus,Es,199739.0,2002,Nigerian Used,1354000
7730,land,Rover,109706.0,2008,Nigerian Used,1802000
7731,toyota,4Runner,92021.0,2007,Nigerian Used,3594000
7732,toyota,Land,186168.0,2008,Nigerian Used,10314000
7733,lexus,ES330,105743.0,2006,Nigerian Used,2362000
7734,mercedes-benz,C300,93936.0,2008,Nigerian Used,3034000
7735,lexus,Is,72429.0,2008,Foreign Used,3818000
7736,toyota,Avalon,217032.0,2006,Nigerian Used,1578000
7737,volvo,S40,203375.0,2005,Nigerian Used,1522000
7738,hyundai,H1,266306.0,1998,Nigerian Used,570000
7739,mitsubishi,Montero,145224.0,2003,Nigerian Used,1186000
7740,toyota,Avalon,99999.0,2001,Nigerian Used,794000
7741,audi,A5,63561.0,2012,Nigerian Used,2586000
7742,honda,Accord,175473.0,2003,Nigerian Used,1018000
7743,toyota,Highlander,60036.0,2010,Nigerian Used,3947500
7745,mercedes-benz,GLK,69029.0,2014,Foreign Used,9866000
7746,toyota,Corolla,203730.0,2001,Nigerian Used,850000
7747,toyota,Camry,14341.0,2018,Nigerian Used,10650000
7748,honda,Accord,72329.0,2015,Foreign Used,5834000
7749,ford,Taurus,123705.0,2012,Foreign Used,4042000
7750,toyota,Avensis,122565.0,2000,Nigerian Used,458000
7751,kia,Sportage,97287.0,2011,Nigerian Used,3370000
7752,lexus,Rx,65819.0,2000,Nigerian Used,1410000
7753,lexus,Es,250167.0,2002,Nigerian Used,1802000
7754,toyota,Camry,312751.0,2002,Nigerian Used,1466000
7755,toyota,Sienna,218089.0,2006,Nigerian Used,1802000
7756,mercedes-benz,C,89423.0,2013,Foreign Used,6506000
7757,toyota,Camry,90366.0,2010,Foreign Used,3370000
7758,lexus,Rx,239642.0,2011,Nigerian Used,5498000
7759,toyota,Corolla,199765.0,2003,Nigerian Used,1690000
7760,mercedes-benz,E350,163762.0,2010,Nigerian Used,3146000
7761,toyota,Matrix,146352.0,2003,Nigerian Used,1522000
7762,toyota,Avalon,189466.0,2007,Nigerian Used,1802000
7763,acura,Mdx,159667.0,2001,Nigerian Used,1130000
7764,honda,Accord,177037.0,2012,Nigerian Used,3594000
7765,toyota,Solara,283919.0,2004,Nigerian Used,1690000
7766,lexus,Is,194800.0,2008,Nigerian Used,2586000
7767,toyota,Camry,209614.0,2009,Nigerian Used,2250000
7768,toyota,Sienna,60101.0,2008,Foreign Used,3034000
7769,mercedes-benz,GL450,89535.0,2007,Nigerian Used,4490000
7770,nissan,Pathfinder,94806.0,2007,Nigerian Used,1578000
7771,honda,Accord,104520.0,2003,Nigerian Used,1018000
7772,mercedes-benz,C,174446.0,2005,Nigerian Used,1018000
7773,volkswagen,Golf,142533.0,2012,Nigerian Used,2250000
7774,kia,Cerato,137240.0,2014,Foreign Used,2474000
7775,hyundai,Elantra,123903.0,2013,Nigerian Used,2250000
7776,mercedes-benz,GLK,139598.0,2012,Nigerian Used,5050000
7777,toyota,Avensis,125227.0,2010,Nigerian Used,2922000
7778,toyota,Camry,74415.0,2007,Nigerian Used,2698000
7779,ford,Edge,337013.0,2007,Nigerian Used,1578000
7780,toyota,Camry,67348.0,1998,Nigerian Used,794000
7781,toyota,Camry,93024.0,2007,Nigerian Used,2026000
7782,land,Rover,222251.0,2006,Nigerian Used,2698000
7783,bmw,X5,177965.0,2003,Nigerian Used,930000
7784,toyota,Camry,160249.0,2002,Nigerian Used,1242000
7785,honda,Cr-V,219578.0,2006,Nigerian Used,1914000
7786,audi,A6,229504.0,1999,Nigerian Used,637200
7787,ford,Explorer,155806.0,2002,Nigerian Used,570000
7789,honda,Accord,242062.0,2008,Nigerian Used,1150000
7790,mitsubishi,L200,155013.0,2010,Nigerian Used,1746000
7791,hyundai,Elantra,51735.0,2017,Foreign Used,6730000
7792,ford,Edge,111475.0,2007,Nigerian Used,2026000
7793,toyota,Sienna,297229.0,2004,Nigerian Used,1690000
7794,dodge,Caliber,119496.0,2009,Nigerian Used,1242000
7795,nissan,Pathfinder,143686.0,2007,Nigerian Used,1130000
7796,lexus,Gx,31274.0,2017,Nigerian Used,14570000
7797,volkswagen,Passat,84477.0,2014,Nigerian Used,1802000
7798,kia,Rio,124436.0,2005,Nigerian Used,794000
7799,honda,CRV,182755.0,2012,Nigerian Used,3370000
7800,toyota,Camry,34631.0,2018,Foreign Used,15690000
7801,honda,Pilot,73438.0,2013,Foreign Used,5722000
7802,toyota,Camry,134324.0,2003,Nigerian Used,1578000
7803,toyota,Matrix,145578.0,2004,Nigerian Used,1130000
7804,bmw,X3,176430.0,2004,Nigerian Used,2250000
7805,lexus,Gx,115883.0,2005,Nigerian Used,3034000
7806,toyota,Highlander,226674.0,2004,Nigerian Used,1802000
7807,toyota,Camry,181052.0,2000,Nigerian Used,794000
7808,toyota,Highlander,178127.0,2011,Nigerian Used,4826000
7809,nissan,Maxima,116609.0,2006,Nigerian Used,794000
7810,toyota,Venza,83701.0,2011,Nigerian Used,4490000
7811,toyota,Camry,83983.0,2011,Foreign Used,4266000
7812,kia,Rio,24940.0,2020,Nigerian Used,5386000
7813,toyota,Sienna,86278.0,2012,Nigerian Used,5610000
7814,toyota,Camry,84824.0,2013,Foreign Used,5610000
7815,toyota,Camry,148849.0,2005,Foreign Used,2138000
7816,mercedes-benz,GLE350,49835.0,2016,Nigerian Used,18826000
7817,kia,Sorento,271320.0,2003,Nigerian Used,973200
7818,mercedes-benz,C300,113123.0,2009,Nigerian Used,2698000
7819,toyota,Camry,110928.0,2008,New,3258000
7820,toyota,Camry,104139.0,2007,Nigerian Used,1802000
7821,toyota,Venza,45749.0,2009,Nigerian Used,4266000
7822,mercedes-benz,GL450,155309.0,2008,Nigerian Used,3706000
7823,lexus,Rx,167468.0,2009,Nigerian Used,3818000
7824,honda,Accord,247664.0,1994,Nigerian Used,570000
7825,nissan,Altima,112255.0,2013,Foreign Used,2922000
7826,toyota,Sienna,163287.0,2006,Foreign Used,3818000
7827,toyota,Camry,166621.0,2011,Foreign Used,4378000
7828,hyundai,Sonata,179989.0,2006,Foreign Used,2138000
7830,nissan,Altima,226003.0,2007,Nigerian Used,1466000
7831,toyota,Camry,115541.0,2016,Foreign Used,8074000
7832,hyundai,Santa,113624.0,2013,Nigerian Used,3370000
7833,toyota,Corolla,299999.0,2005,Nigerian Used,1746000
7834,toyota,Sienna,185437.0,2011,Foreign Used,5050000
7835,acura,Zdx,125646.0,2010,Nigerian Used,4826000
7836,toyota,Land,157115.0,2007,Nigerian Used,3930000
7837,peugeot,407,182995.0,2004,Nigerian Used,962000
7838,land,Rover,55147.0,2015,Nigerian Used,21290000
7839,lexus,Es,155076.0,2007,Nigerian Used,3930000
7840,toyota,Corolla,299999.0,2004,Nigerian Used,1578000
7841,bmw,X6,165892.0,2010,Nigerian Used,2810000
7842,honda,Accord,177715.0,2004,Nigerian Used,626000
7843,toyota,Corolla,201957.0,2012,Nigerian Used,4042000
7844,mercedes-benz,S550,28760.0,2009,Nigerian Used,5610000
7845,hyundai,Sonata,49650.0,2006,Nigerian Used,2026000
7846,bmw,X3,173243.0,2005,Foreign Used,1802000
7847,toyota,Camry,141186.0,2003,Nigerian Used,1242000
7848,kia,Sportage,140173.0,2013,Nigerian Used,3370000
7849,toyota,Sienna,115211.0,2006,Nigerian Used,2250000
7850,nissan,Pathfinder,138962.0,2001,Nigerian Used,738000
7851,infiniti,G35,263710.0,2007,Nigerian Used,1242000
7852,lexus,Rx,75160.0,2010,Foreign Used,7626000
7853,volkswagen,Touareg,177645.0,2004,Nigerian Used,1466000
7854,nissan,Murano,155654.0,2007,Foreign Used,2922000
7855,toyota,Tacoma,34440.0,2012,Nigerian Used,12330000
7856,toyota,Camry,97164.0,2005,Foreign Used,2194000
7857,mercedes-benz,E350,91151.0,2013,Nigerian Used,6170000
7858,lexus,Gx460,106519.0,2010,Foreign Used,11210000
7859,lexus,Is,75478.0,2007,Foreign Used,3497500
7860,nissan,Pathfinder,176922.0,2003,Nigerian Used,1354000
7861,volkswagen,Golf,283549.0,1999,Nigerian Used,547600
7862,nissan,Xterra,181656.0,2003,Nigerian Used,1022500
7863,toyota,Camry,87034.0,2018,Foreign Used,10650000
7864,honda,Cr-V,162033.0,2007,Nigerian Used,1416250
7865,mercedes-benz,Ml350,47370.0,2014,Nigerian Used,11210000
